node	Loc	RTM184V
AY756859	Southern Africa ex SA	sensitive
GQ999991	South Africa	sensitive
JX976681	South Africa	sensitive
GQ433815	Central Africa	sensitive
DQ878240	Europe	resistant
GQ433862	Central Africa	sensitive
KY658705	Southern Africa ex SA	sensitive
HM119810	Central Africa	sensitive
node_1410	Central Africa	sensitive
node_1413	Central Africa	sensitive
node_1418	Central Africa	sensitive
node_1421	Central Africa	sensitive
node_1473	Central Africa	sensitive
node_1502	Central Africa	sensitive
node_1503	Central Africa	sensitive
node_1507	Central Africa	sensitive
node_1507	South Africa	
node_1517	South Africa	sensitive
HM120141	Central Africa	sensitive
HM119765	Central Africa	sensitive
HM120147	Central Africa	sensitive
KM050757	Central Africa	sensitive
HM119611	Central Africa	sensitive
GU199566	Southern Africa ex SA	sensitive
node_1648	Horn of Africa	sensitive
node_1650	Central Africa	sensitive
node_1804	Central Africa	sensitive
node_1809	Central Africa	sensitive
node_1809	Horn of Africa	
AY589933	South Africa	resistant
GQ433820	Central Africa	sensitive
HM120009	Central Africa	sensitive
HM119784	Central Africa	sensitive
node_1834	Central Africa	sensitive
node_1835	Central Africa	sensitive
node_1883	Central Africa	sensitive
node_1884	Central Africa	sensitive
KM050001	Central Africa	sensitive
AY136961	South Africa	sensitive
node_1893	Central Africa	sensitive
node_1898	Central Africa	sensitive
node_1902	Central Africa	sensitive
EU244693	South Africa	sensitive
AF443097	Southern Africa ex SA	sensitive
AF443086	Southern Africa ex SA	sensitive
GU199549	Southern Africa ex SA	sensitive
GU199547	Southern Africa ex SA	sensitive
AY158535	South Africa	sensitive
node_2242	South Africa	sensitive
node_2249	South Africa	sensitive
node_2250	South Africa	sensitive
node_2250	Southern Africa ex SA	
FJ199629	South Africa	sensitive
DQ396364	South Africa	sensitive
FJ878966	Asia	sensitive
AB097871	Asia	sensitive
node_2321	Asia	sensitive
node_2322	Asia	sensitive
GQ399752	Europe	sensitive
JQ898250	Asia	sensitive
node_2649	Asia	sensitive
node_2653	Asia	sensitive
node_2665	Asia	sensitive
node_2668	Asia	sensitive
node_2690	Asia	sensitive
node_2694	Asia	sensitive
AF067158	Asia	sensitive
AF067155	Asia	sensitive
node_2699	Asia	sensitive
AY967806	Asia	sensitive
HM119832	Central Africa	sensitive
JF683755	Europe	sensitive
node_2809	South Africa	sensitive
FJ388948	Europe	sensitive
GQ399346	Europe	sensitive
node_2816	Europe	sensitive
EU854536	South Africa	resistant
AY196501	South Africa	sensitive
DQ396388	South Africa	sensitive
FJ199644	South Africa	sensitive
GQ433888	Central Africa	sensitive
node_2946	Central Africa	sensitive
HM119751	Central Africa	sensitive
HM120053	Central Africa	sensitive
KM050382	Central Africa	sensitive
node_2951	Europe	sensitive
node_2969	East Africa	sensitive
node_2970	East Africa	sensitive
AM260242	East Africa	sensitive
AM260310	East Africa	sensitive
EU248348	Europe	sensitive
AM260250	East Africa	sensitive
AM260226	East Africa	sensitive
FR666642	Central Africa	sensitive
FR666631	Central Africa	sensitive
HE588157	West Africa	sensitive
AM260266	East Africa	sensitive
node_3008	East Africa	sensitive
AM260228	East Africa	sensitive
node_3010	South Africa	sensitive
AM260220	East Africa	sensitive
node_3014	East Africa	sensitive
AM260265	East Africa	sensitive
node_3066	East Africa	sensitive
node_3128	Horn of Africa	sensitive
node_3148	Horn of Africa	sensitive
node_3187	Horn of Africa	sensitive
node_3264	Horn of Africa	sensitive
HM191533	Europe	resistant
HM191532	Europe	sensitive
AJ583716	West Africa	sensitive
HE588161	West Africa	sensitive
AM260234	East Africa	sensitive
AM260263	East Africa	sensitive
node_3298	East Africa	sensitive
node_3301	East Africa	sensitive
AY563175	South America	sensitive
node_3325	South America	resistant
node_3325		sensitive
node_3327	South America	resistant
node_3342	South America	resistant
node_3348	South America	resistant
node_3415	South America	resistant
node_3415		sensitive
node_3420	South America	resistant
node_3425	South America	resistant
node_3445	South America	resistant
node_3445		sensitive
node_3450	South America	resistant
node_3450		sensitive
node_3484	South America	resistant
node_3492	South America	resistant
HM534190	South America	sensitive
HM534117	South America	sensitive
AY390190	South America	resistant
FJ030696	Europe	sensitive
FJ591214	South America	resistant
node_3509	South America	resistant
node_3509		sensitive
node_3515	South America	resistant
FJ591195	South America	resistant
node_3523	South America	resistant
node_3525	South America	resistant
GQ401315	South America	resistant
node_3527	South America	resistant
node_3563	South America	resistant
node_3566	South America	resistant
EF379206	South America	sensitive
FJ784199	South America	sensitive
DQ518540	South America	sensitive
KT427674	South America	sensitive
node_3571	South America	sensitive
node_3573	South America	sensitive
DQ275644	South Africa	sensitive
DQ164108	South Africa	sensitive
AY463225	South Africa	sensitive
EF602180	South Africa	sensitive
AY136988	South Africa	sensitive
FJ199741	South Africa	sensitive
node_649	South Africa	sensitive
node_656	South Africa	sensitive
FJ199546	South Africa	sensitive
node_659	South Africa	sensitive
AY829275	Southern Africa ex SA	sensitive
node_1060	Southern Africa ex SA	sensitive
AF110981	Southern Africa ex SA	sensitive
node_1062	Southern Africa ex SA	sensitive
KM050183	Central Africa	sensitive
HM119928	Central Africa	sensitive
node_1177	Central Africa	sensitive
node_1183	Central Africa	sensitive
HM119864	Central Africa	sensitive
node_1253	Central Africa	sensitive
KM050019	Central Africa	sensitive
node_1255	Central Africa	sensitive
EU248584	Europe	sensitive
GQ433806	Central Africa	sensitive
node_1267	Central Africa	sensitive
GQ433887	Central Africa	sensitive
DQ013277	West Africa	sensitive
HQ843636	West Africa	resistant
GQ400374	Europe	sensitive
GQ399082	Europe	sensitive
HM119767	Central Africa	sensitive
node_1276	Central Africa	sensitive
node_1296	Southern Africa ex SA	sensitive
node_1299	South Africa	sensitive
FJ199533	South Africa	sensitive
FJ199532	South Africa	sensitive
KM050588	Central Africa	sensitive
node_1303	Central Africa	sensitive
HM120016	Central Africa	sensitive
HM119947	Central Africa	sensitive
AY589879	South Africa	sensitive
HM119983	Central Africa	sensitive
node_1313	South Africa	sensitive
node_1315	South Africa	sensitive
EU248543	Europe	sensitive
GU253395	South Africa	sensitive
node_1360	South Africa	sensitive
node_1360	Southern Africa ex SA	
node_1361	South Africa	sensitive
node_1370	Central Africa	sensitive
node_1370	South Africa	
node_1382	Central Africa	sensitive
node_1382	South Africa	
node_1385	South Africa	sensitive
node_1386	South Africa	sensitive
KM050749	Central Africa	sensitive
HM120102	Central Africa	sensitive
HM119689	Central Africa	sensitive
node_1412	Central Africa	sensitive
node_1415	Central Africa	sensitive
node_1417	Central Africa	sensitive
HM119714	Central Africa	sensitive
HM119993	Central Africa	sensitive
node_1425	Central Africa	sensitive
node_1472	Central Africa	sensitive
node_1478	Central Africa	sensitive
node_1501	Central Africa	sensitive
KU749417	South Africa	sensitive
KM050178	Central Africa	sensitive
node_1505	South Africa	sensitive
node_1506	Central Africa	sensitive
node_1506	South Africa	
node_1514	South Africa	sensitive
node_1516	South Africa	sensitive
node_1609	Horn of Africa	sensitive
node_1647	Horn of Africa	sensitive
KM050717	Central Africa	sensitive
node_1649	Central Africa	sensitive
node_1796	Central Africa	sensitive
node_1803	Central Africa	sensitive
AY756886	Southern Africa ex SA	sensitive
node_1808	Horn of Africa	sensitive
HM120050	Central Africa	sensitive
HM119603	Central Africa	sensitive
KM050347	Central Africa	sensitive
KM049944	Central Africa	sensitive
node_1842	Central Africa	sensitive
node_1882	Central Africa	sensitive
EU248376	Europe	sensitive
HM120128	Central Africa	sensitive
node_1891	Central Africa	sensitive
node_1892	Central Africa	sensitive
HM119842	Central Africa	sensitive
node_1897	Central Africa	sensitive
KM050596	Central Africa	sensitive
node_1901	Central Africa	sensitive
node_2241	South Africa	sensitive
AY589902	South Africa	resistant
node_2248	South Africa	sensitive
AM071414	Southern Africa ex SA	sensitive
DQ445631	South Africa	sensitive
AY756841	Southern Africa ex SA	sensitive
node_2320	Asia	sensitive
EF186956	Asia	sensitive
EU158877	Asia	sensitive
FJ878957	Asia	sensitive
node_2327	Asia	sensitive
node_2648	Asia	sensitive
node_2651	Asia	sensitive
node_2652	Asia	sensitive
node_2661	Asia	sensitive
node_2664	Asia	sensitive
AY746374	Asia	sensitive
node_2667	Asia	sensitive
node_2680	Asia	sensitive
node_2689	Asia	sensitive
node_2691	Asia	sensitive
node_2693	Asia	sensitive
KU341725	Asia	sensitive
node_2698	Asia	sensitive
node_2806	South Africa	sensitive
node_2808	South Africa	sensitive
FJ360883	Europe	sensitive
node_2815	Europe	sensitive
KM050568	Central Africa	sensitive
KM050191	Central Africa	sensitive
AY694280	Europe	sensitive
node_2950	Europe	sensitive
AM260236	East Africa	sensitive
AM260288	East Africa	sensitive
AM260238	East Africa	sensitive
AM260299	East Africa	sensitive
node_3006	East Africa	sensitive
node_3007	East Africa	sensitive
EU152466	South Africa	sensitive
GQ999983	South Africa	sensitive
AM260318	East Africa	sensitive
HM191527	Europe	sensitive
node_3065	East Africa	sensitive
AM260303	East Africa	sensitive
node_3073	Horn of Africa	sensitive
node_3127	Horn of Africa	sensitive
node_3145	Horn of Africa	sensitive
node_3147	East Africa	sensitive
node_3147	Horn of Africa	
node_3171	Horn of Africa	sensitive
node_3186	Horn of Africa	sensitive
node_3223	East Africa	sensitive
node_3263	Horn of Africa	sensitive
node_3297	East Africa	sensitive
AM260251	East Africa	sensitive
node_3300	East Africa	sensitive
AM260261	East Africa	sensitive
EU340715	South America	sensitive
DQ518520	South America	sensitive
FJ591475	South America	resistant
FJ591403	South America	sensitive
node_3333	South America	resistant
node_3341	South America	resistant
node_3346	South America	sensitive
node_3347	South America	resistant
node_3408	South America	resistant
node_3408		sensitive
node_3414	South America	resistant
node_3414		sensitive
node_3418	South America	resistant
node_3418		sensitive
node_3419	South America	resistant
node_3424	South America	resistant
GQ401330	South America	sensitive
node_3442	South America	resistant
node_3442		sensitive
node_3444	South America	resistant
node_3444		sensitive
node_3447	South America	resistant
node_3447		sensitive
node_3449	South America	resistant
node_3449		sensitive
node_3466	South America	resistant
node_3483	South America	resistant
node_3488	South America	resistant
node_3491	South America	resistant
node_3507	South America	resistant
node_3507		sensitive
node_3508	South America	sensitive
AY727522	South America	sensitive
node_3514	South America	resistant
node_3521	South America	resistant
node_3522	South America	resistant
node_3524	South America	resistant
DQ344006	South America	resistant
FJ591651	South America	sensitive
FJ591342	South America	resistant
node_3546	South America	resistant
node_3562	South America	resistant
node_3564	South America	resistant
node_3565	South America	resistant
EU340746	South America	sensitive
DQ344011	South America	sensitive
FJ591602	South America	sensitive
node_3572	South America	sensitive
node_645	South Africa	sensitive
node_648	South Africa	sensitive
node_653	South Africa	sensitive
node_655	South Africa	sensitive
DQ396383	South Africa	sensitive
node_658	South Africa	sensitive
AY829268	Southern Africa ex SA	sensitive
AF443091	Southern Africa ex SA	sensitive
AF110980	Southern Africa ex SA	sensitive
AF110979	Southern Africa ex SA	sensitive
node_1174	Central Africa	sensitive
node_1176	Central Africa	sensitive
node_1181	Central Africa	sensitive
node_1182	Central Africa	sensitive
node_1247	Central Africa	sensitive
node_1252	Central Africa	sensitive
KM050632	Central Africa	sensitive
KM050633	Central Africa	sensitive
node_1264	Central Africa	sensitive
node_1266	Central Africa	sensitive
HM120054	Central Africa	sensitive
KX907358	East Africa	sensitive
AY829285	Southern Africa ex SA	sensitive
node_1295	Southern Africa ex SA	sensitive
DQ093595	South Africa	sensitive
node_1298	South Africa	sensitive
HM119858	Central Africa	sensitive
KM050201	Central Africa	sensitive
node_1310	South Africa	sensitive
node_1312	South Africa	sensitive
AY589887	South Africa	sensitive
node_1314	South Africa	sensitive
EU251867	East Africa	sensitive
node_1359	South Africa	sensitive
node_1359	Southern Africa ex SA	
AY772698	South Africa	sensitive
AY137004	South Africa	sensitive
node_1368	South Africa	sensitive
node_1369	Central Africa	sensitive
node_1369	South Africa	
node_1381	Central Africa	sensitive
node_1381	South Africa	
KM050358	Central Africa	sensitive
EU854548	South Africa	resistant
node_1384	South Africa	sensitive
EU152458	South Africa	sensitive
EU152457	South Africa	sensitive
AY829327	Southern Africa ex SA	sensitive
KM050678	Central Africa	sensitive
KY112213	Southern Africa ex SA	sensitive
node_1414	Central Africa	sensitive
HM120088	Central Africa	sensitive
node_1416	Central Africa	sensitive
node_1416	South Africa	
node_1422	Central Africa	sensitive
node_1424	Central Africa	sensitive
node_1429	Central Africa	sensitive
node_1471	Central Africa	sensitive
HM120068	Central Africa	sensitive
HM119644	Central Africa	sensitive
node_1486	Central Africa	sensitive
node_1500	Central Africa	sensitive
EU244653	South Africa	sensitive
EU244649	South Africa	sensitive
KM049957	Central Africa	sensitive
EU244657	South Africa	sensitive
node_1510	South Africa	sensitive
node_1513	South Africa	sensitive
EU152461	South Africa	sensitive
node_1515	South Africa	sensitive
node_1599	Horn of Africa	sensitive
node_1608	Horn of Africa	sensitive
node_1614	Horn of Africa	sensitive
node_1646	Horn of Africa	sensitive
KU319538	Horn of Africa	sensitive
KU319548	Horn of Africa	sensitive
node_1659	Central Africa	sensitive
node_1795	Central Africa	sensitive
node_1802	Central Africa	sensitive
AY829292	Southern Africa ex SA	sensitive
node_1806	Horn of Africa	sensitive
node_1807	Horn of Africa	sensitive
node_1840	Central Africa	sensitive
node_1841	Central Africa	sensitive
node_1881	Central Africa	sensitive
KM050028	Central Africa	sensitive
GQ433885	Central Africa	sensitive
node_1890	Central Africa	sensitive
HM119628	Central Africa	sensitive
HM119606	Central Africa	sensitive
KM050672	Central Africa	sensitive
node_1896	Central Africa	sensitive
KM050669	Central Africa	resistant
node_1900	Central Africa	sensitive
node_2240	South Africa	sensitive
GU253404	South Africa	sensitive
node_2247	South Africa	sensitive
AY589913	South Africa	sensitive
EU158891	Asia	sensitive
DQ826649	Asia	sensitive
DQ826639	Asia	sensitive
node_2326	Asia	sensitive
node_2647	Asia	sensitive
FJ878939	Asia	sensitive
node_2650	Asia	sensitive
DQ826626	Asia	sensitive
EF186953	Asia	sensitive
GQ400064	Europe	sensitive
node_2660	Asia	sensitive
KC898996	Asia	sensitive
node_2662	Asia	sensitive
node_2663	Asia	sensitive
FJ387034	Asia	sensitive
node_2666	Asia	sensitive
node_2679	Asia	sensitive
EF122539	Asia	sensitive
node_2681	Asia	sensitive
node_2688	Asia	sensitive
EU683783	Asia	sensitive
MF373176	Europe	sensitive
AB023804	Asia	sensitive
node_2692	Asia	sensitive
EU158890	Asia	sensitive
EU030410	Asia	sensitive
EU345720	Europe	sensitive
